序号,编码,日期,价格,商品名称
3,1101010501,2020/12/11,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/12,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/13,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/14,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/15,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/16,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/17,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/18,7.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/19,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/20,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/21,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/22,6.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/23,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/24,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/25,22.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/26,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/27,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/28,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/29,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/30,6.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2020/12/31,6.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/1,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/2,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/3,6.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/4,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/5,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/6,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/7,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/8,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/9,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/10,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/11,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/12,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/13,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/14,11.7,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/15,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/16,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/17,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/18,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/19,6.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/20,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/21,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/22,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/23,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/24,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/25,11.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/26,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/27,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/28,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/29,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/30,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/1/31,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/1,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/2,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/3,5.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/4,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/5,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/6,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/7,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/8,19.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/9,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/10,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/11,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/12,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/13,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/14,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/15,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/16,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/17,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/18,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/19,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/20,10.8,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/21,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/22,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/23,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/24,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/25,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/26,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/27,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/2/28,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/1,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/2,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/3,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/4,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/5,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/6,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/7,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/8,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/9,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/10,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/11,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/12,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/13,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/14,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/15,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/16,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/17,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/18,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/19,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/20,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/21,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/22,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/23,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/24,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/25,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/26,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/27,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/28,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/29,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/30,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/3/31,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/1,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/2,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/3,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/4,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/5,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/6,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/7,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/8,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/9,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/10,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/11,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/12,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/13,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/14,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/15,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/16,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/17,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/18,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/19,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/20,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/21,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/22,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/23,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/24,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/25,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/26,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/27,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/28,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/29,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/4/30,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/1,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/2,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/3,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/4,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/5,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/6,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/7,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/8,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/9,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/10,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/11,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/12,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/13,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/14,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/15,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/16,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/17,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/18,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/19,38.9,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/20,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/21,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/22,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/23,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/24,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/25,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/26,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/27,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/28,10.0,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/29,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/30,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/5/31,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/1,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/2,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/3,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/4,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/5,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/6,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/7,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/8,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/9,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/10,5.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/11,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/12,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/13,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
3,1101010501,2021/6/14,10.5,小白嘴白山药铁棍山药新鲜蔬菜铁杆淮山药5斤 非河南焦作温县垆土
